cus_ID,cus_first_name,cus_last_name,cus_gender,cus_phone,cus_DOB,cus_email,cus_loyalty_tier,cus_address_line,cus_city,cus_state,cus_postcode,cus_reg_date
158,Emily,Chua,Female,011-5404828,1978-05-18,emily158@gmail.com,Silver,"No. 287, Jalan A11",Puchong,Selangor,47120,2016-07-25
159,Hannah,binti Hamid,Female,015-1356346,1996-10-12,hannah159@gmail.com,Bronze,"No. 47, Jalan G7",Kuala Lumpur,Wilayah Persekutuan,59000,2016-07-26
160,Aina,binti Ismail,Female,017-9860961,1991-01-21,aina160@gmail.com,Gold,"No. 63, Jalan D11",Kuala Lumpur,Wilayah Persekutuan,50480,2016-07-26
161,Siti,binti Hassan,Female,016-7649282,1967-11-24,siti161@gmail.com,Silver,"No. 291, Jalan B5",Kuala Lumpur,Wilayah Persekutuan,50000,2016-07-27
162,Aisyah,binti Yusof,Female,015-1926587,1955-07-12,aisyah162@gmail.com,Gold,"No. 244, Jalan F5",Puchong,Selangor,47140,2016-07-28
163,Suhaila,binti Abdullah,Female,015-2087239,1975-07-10,suhaila163@gmail.com,Bronze,"No. 212, Jalan A4",Kuala Lumpur,Wilayah Persekutuan,55200,2016-07-29
164,Siti,binti Yusof,Female,016-3691413,1966-08-03,siti164@gmail.com,Bronze,"No. 158, Jalan C14",Kuala Lumpur,Wilayah Persekutuan,50480,2016-07-30
165,Shu Fen,Loh,Female,014-6542057,1992-05-17,shu165@gmail.com,Bronze,"No. 235, Jalan A9",Kuala Lumpur,Wilayah Persekutuan,55100,2016-07-30
166,Wei Hong,Tan,Male,018-7481757,1992-09-09,wei166@gmail.com,Bronze,"No. 181, Jalan E17",Kuala Lumpur,Wilayah Persekutuan,57000,2016-07-30
167,Hui Min,Chong,Female,019-4512743,1969-06-07,hui167@gmail.com,Bronze,"No. 162, Jalan B17",Puchong,Selangor,47120,2016-07-30
168,Sze Min,Foo,Female,010-8700370,1966-01-09,sze168@gmail.com,Bronze,"No. 169, Jalan F6",Setapak,Wilayah Persekutuan,53000,2016-08-01
169,Nurul Huda,binti Razak,Female,016-1175400,1985-08-22,nurul169@gmail.com,Gold,"No. 67, Jalan C4",Setapak,Wilayah Persekutuan,53300,2016-08-01
170,Sharmila,a/p Subramaniam,Female,012-4516638,1997-12-14,sharmila170@gmail.com,Bronze,"No. 259, Jalan B6",Kuala Lumpur,Wilayah Persekutuan,50480,2016-08-02
171,Rohani,binti Zainal,Female,019-8764799,1980-01-28,rohani171@gmail.com,Silver,"No. 217, Jalan C3",Setapak,Wilayah Persekutuan,53000,2016-08-02
172,Sharmila,a/p Muniandy,Female,011-2708996,1979-06-14,sharmila172@gmail.com,Silver,"No. 77, Jalan D4",Kuala Lumpur,Wilayah Persekutuan,50480,2016-08-03
173,Rohani,binti Osman,Female,013-3830250,1977-11-13,rohani173@gmail.com,Bronze,"No. 211, Jalan G18",Puchong,Selangor,47120,2016-08-03
174,Hannah,binti Yusof,Female,010-8224804,1976-04-01,hannah174@gmail.com,Silver,"No. 166, Jalan C18",Kuala Lumpur,Wilayah Persekutuan,59000,2016-08-04
175,Aina,binti Osman,Female,018-1849948,1990-10-23,aina175@gmail.com,Silver,"No. 230, Jalan C3",Kuala Lumpur,Wilayah Persekutuan,56000,2016-08-04
176,Balqis,binti Hamid,Female,013-4008624,1991-02-20,balqis176@gmail.com,Platinum,"No. 207, Jalan E2",Kuala Lumpur,Wilayah Persekutuan,55100,2016-08-05
177,Li Wen,Cheah,Female,017-8678807,1962-01-19,li177@gmail.com,Bronze,"No. 77, Jalan C10",Bukit Jalil,Wilayah Persekutuan,57000,2016-08-05
178,Aina,binti Osman,Female,014-1163562,1994-05-18,aina178@gmail.com,Silver,"No. 243, Jalan G4",Setapak,Wilayah Persekutuan,53100,2016-08-05
179,Lakshmi,a/p Maniam,Female,019-5270042,1979-08-26,lakshmi179@gmail.com,Silver,"No. 212, Jalan D12",Setapak,Wilayah Persekutuan,53300,2016-08-05
180,Michelle,Yeoh,Female,015-1215836,1970-03-16,michelle180@gmail.com,Bronze,"No. 223, Jalan A8",Puchong,Selangor,47170,2016-08-06
181,Nabila,binti Ahmad,Female,010-9807617,1994-09-06,nabila181@gmail.com,Silver,"No. 27, Jalan F4",Setapak,Wilayah Persekutuan,53100,2016-08-06
182,Firdaus,bin Osman,Male,013-3003622,1984-02-22,firdaus182@gmail.com,Bronze,"No. 246, Jalan D10",Shah Alam,Selangor,40160,2016-08-07
183,Aisyah,binti Ahmad,Female,019-5657381,1955-08-08,aisyah183@gmail.com,Silver,"No. 190, Jalan C16",Setapak,Wilayah Persekutuan,53100,2016-08-07
184,Farah,binti Ismail,Female,015-3357308,1994-12-16,farah184@gmail.com,Bronze,"No. 139, Jalan E14",Kuala Lumpur,Wilayah Persekutuan,50450,2016-08-09
185,Rohani,binti Abdullah,Female,011-7331309,1968-12-31,rohani185@gmail.com,Gold,"No. 82, Jalan G10",Kuala Lumpur,Wilayah Persekutuan,56000,2016-08-10
186,Alia,binti Osman,Female,014-1101313,1965-08-17,alia186@gmail.com,Silver,"No. 64, Jalan F6",Setapak,Wilayah Persekutuan,53200,2016-08-10
187,Nadia,binti Ismail,Female,012-4110284,1963-05-30,nadia187@gmail.com,Bronze,"No. 142, Jalan E12",Kuala Lumpur,Wilayah Persekutuan,56000,2016-08-11
188,Suhaila,binti Yusof,Female,010-2818457,1983-12-10,suhaila188@gmail.com,Bronze,"No. 174, Jalan D15",Kuala Lumpur,Wilayah Persekutuan,58000,2016-08-11
189,Fatimah,binti Abdullah,Female,016-5955003,1976-06-14,fatimah189@gmail.com,Silver,"No. 121, Jalan B1",Kuala Lumpur,Wilayah Persekutuan,50000,2016-08-12
190,Izzati,binti Hamid,Female,016-5277073,1959-11-12,izzati190@gmail.com,Bronze,"No. 13, Jalan E14",Gombak,Wilayah Persekutuan,68100,2016-08-12
191,Rohani,binti Rahman,Female,011-9489227,1975-06-20,rohani191@gmail.com,Bronze,"No. 220, Jalan C19",Selayang,Selangor,68000,2016-08-12
192,Sharmila,a/p Subramaniam,Female,011-2125838,1974-03-18,sharmila192@gmail.com,Silver,"No. 10, Jalan C8",Kuala Lumpur,Wilayah Persekutuan,55200,2016-08-13
193,Hannah,binti Ahmad,Female,019-5400707,1985-03-26,hannah193@gmail.com,Bronze,"No. 256, Jalan B15",Kuala Lumpur,Wilayah Persekutuan,50000,2016-08-13
194,Pei Shan,Yeoh,Female,015-3942799,1981-04-03,pei194@gmail.com,Bronze,"No. 209, Jalan G4",Puchong,Selangor,47170,2016-08-14
195,Aina,binti Hassan,Female,012-1473437,1973-01-15,aina195@gmail.com,Silver,"No. 21, Jalan A11",Setapak,Wilayah Persekutuan,53100,2016-08-14
196,Mei Ling,Teoh,Female,014-6870624,1962-07-23,mei196@gmail.com,Platinum,"No. 235, Jalan C1",Puchong,Selangor,47150,2016-08-15
197,Wei Hong,Yap,Male,010-1575531,1992-11-09,wei197@gmail.com,Bronze,"No. 131, Jalan A5",Setapak,Wilayah Persekutuan,53200,2016-08-16
198,Lakshmi,a/p Subramaniam,Female,013-9436287,1965-12-11,lakshmi198@gmail.com,Bronze,"No. 4, Jalan B13",Setapak,Wilayah Persekutuan,53200,2016-08-17
199,Michelle,Chong,Female,012-2168336,1955-06-18,michelle199@gmail.com,Bronze,"No. 65, Jalan A16",Subang Jaya,Selangor,47650,2016-08-19
200,Fatimah,binti Hamid,Female,019-7741799,1961-11-16,fatimah200@gmail.com,Bronze,"No. 111, Jalan A4",Kuala Lumpur,Wilayah Persekutuan,57000,2016-08-19
201,Nurin,binti Hamid,Female,018-9593730,1998-03-23,nurin201@gmail.com,Gold,"No. 213, Jalan D4",Petaling Jaya,Selangor,47400,2016-08-19
202,Hafiz,bin Razak,Male,019-3701956,1969-04-10,hafiz202@gmail.com,Silver,"No. 45, Jalan E15",Setapak,Wilayah Persekutuan,53100,2016-08-19
203,Vanessa,Loh,Female,012-9389108,1978-03-17,vanessa203@gmail.com,Bronze,"No. 94, Jalan F12",Kuala Lumpur,Wilayah Persekutuan,59000,2016-08-20
204,Siti,binti Yusof,Female,019-7670135,1996-01-04,siti204@gmail.com,Bronze,"No. 199, Jalan E4",Petaling Jaya,Selangor,47810,2016-08-20
205,Nur Aina,binti Razak,Female,011-1356265,1987-12-19,nur205@gmail.com,Bronze,"No. 47, Jalan E2",Petaling Jaya,Selangor,47301,2016-08-20
206,Lakshmi,a/p Ramasamy,Female,015-7107203,1990-07-06,lakshmi206@gmail.com,Bronze,"No. 48, Jalan D10",Puchong,Selangor,47120,2016-08-20
207,Nur Aina,binti Razak,Female,016-2925535,1984-06-05,nur207@gmail.com,Bronze,"No. 129, Jalan F6",Puchong,Selangor,47180,2016-08-20
208,Ganesh,a/l Subramaniam,Male,019-6688862,1995-11-19,ganesh208@gmail.com,Silver,"No. 34, Jalan E9",Kuantan,Pahang,25200,2016-08-20
209,Wan Ying,Lee,Female,015-9449016,1962-09-13,wan209@gmail.com,Silver,"No. 66, Jalan F11",Setapak,Wilayah Persekutuan,53100,2016-08-20
210,Xin Yi,Yap,Female,011-5111878,1982-01-26,xin210@gmail.com,Bronze,"No. 251, Jalan A5",Kuala Lumpur,Wilayah Persekutuan,56000,2016-08-21
211,Divya,a/p Maniam,Female,010-9977680,1993-12-29,divya211@gmail.com,Bronze,"No. 113, Jalan B10",Petaling Jaya,Selangor,47301,2016-08-21
212,Kavitha,a/p Subramaniam,Female,011-9719075,1991-06-16,kavitha212@gmail.com,Gold,"No. 76, Jalan E13",Petaling Jaya,Selangor,46050,2016-08-21
213,Nadia,binti Hamid,Female,019-2264562,1991-01-05,nadia213@gmail.com,Bronze,"No. 208, Jalan A18",Klang,Selangor,41300,2016-08-21
214,Kavitha,a/p Rajan,Female,018-6138872,1977-05-14,kavitha214@gmail.com,Platinum,"No. 131, Jalan E12",Kuala Lumpur,Wilayah Persekutuan,57000,2016-08-22
215,Divya,a/p Subramaniam,Female,011-9470227,1957-03-25,divya215@gmail.com,Bronze,"No. 254, Jalan E9",Kuala Lumpur,Wilayah Persekutuan,56000,2016-08-22
216,Yasmin,binti Hassan,Female,013-2821032,1998-08-02,yasmin216@gmail.com,Silver,"No. 241, Jalan A6",Kuala Lumpur,Wilayah Persekutuan,56000,2016-08-22
217,Deepa,a/p Subramaniam,Female,014-3495796,1980-12-05,deepa217@gmail.com,Silver,"No. 124, Jalan E18",Shah Alam,Selangor,40170,2016-08-22
218,Nur Aina,binti Ismail,Female,018-9568055,1970-06-05,nur218@gmail.com,Silver,"No. 136, Jalan D13",Wangsa Maju,Wilayah Persekutuan,53300,2016-08-22
219,Divya,a/p Ramasamy,Female,016-9083302,1987-03-04,divya219@gmail.com,Bronze,"No. 184, Jalan E3",Kuala Lumpur,Wilayah Persekutuan,50480,2016-08-23
220,Aisyah,binti Hamid,Female,013-9666023,1973-01-15,aisyah220@gmail.com,Bronze,"No. 252, Jalan F11",Petaling Jaya,Selangor,46200,2016-08-23
221,Li Wen,Ong,Female,016-2708732,1970-08-20,li221@gmail.com,Silver,"No. 293, Jalan F18",Subang Jaya,Selangor,47500,2016-08-23
222,Shalini,a/p Krishnan,Female,015-4039869,1997-04-11,shalini222@gmail.com,Silver,"No. 295, Jalan C8",Puchong,Selangor,47150,2016-08-24
223,Nur Aina,binti Yusof,Female,018-6916334,1957-06-27,nur223@gmail.com,Bronze,"No. 224, Jalan G2",Gombak,Wilayah Persekutuan,53100,2016-08-25
224,Yasmin,binti Rahman,Female,019-1733661,1985-07-05,yasmin224@gmail.com,Platinum,"No. 166, Jalan B6",Petaling Jaya,Selangor,46100,2016-08-25
225,Suhaila,binti Yusof,Female,017-1916465,1981-08-17,suhaila225@gmail.com,Gold,"No. 44, Jalan E9",Setapak,Wilayah Persekutuan,53000,2016-08-26
226,Wei Hong,Chong,Male,019-6266057,1976-12-27,wei226@gmail.com,Bronze,"No. 55, Jalan A4",Kuala Lumpur,Wilayah Persekutuan,50480,2016-08-27
227,Shalini,a/p Subramaniam,Female,012-8898791,1990-04-23,shalini227@gmail.com,Bronze,"No. 228, Jalan G14",Kuala Lumpur,Wilayah Persekutuan,58000,2016-08-27
228,Yasmin,binti Ismail,Female,018-7351337,1961-07-18,yasmin228@gmail.com,Silver,"No. 209, Jalan F18",Selayang,Selangor,68100,2016-08-27
229,Haziq,bin Abdullah,Male,016-5461281,1996-11-09,haziq229@gmail.com,Bronze,"No. 77, Jalan B1",Klang,Selangor,41200,2016-08-28
230,Wei Jie,Liew,Male,011-7087304,1985-06-28,wei230@gmail.com,Bronze,"No. 129, Jalan F2",Kuala Lumpur,Wilayah Persekutuan,55100,2016-08-28
231,Kevin,Chin,Male,017-8808397,1975-03-25,kevin231@gmail.com,Silver,"No. 55, Jalan A20",Puchong,Selangor,47110,2016-08-28
232,Izzati,binti Yusof,Female,010-8258465,1982-01-12,izzati232@gmail.com,Silver,"No. 158, Jalan E6",Kuala Lumpur,Wilayah Persekutuan,50000,2016-08-29
233,Anisa,binti Abdullah,Female,014-2257691,1982-11-17,anisa233@gmail.com,Bronze,"No. 106, Jalan E12",Kuala Lumpur,Wilayah Persekutuan,50450,2016-08-29
234,Izzati,binti Zainal,Female,018-4904178,1993-09-27,izzati234@gmail.com,Bronze,"No. 128, Jalan D17",Petaling Jaya,Selangor,47800,2016-08-29
235,Anisa,binti Ahmad,Female,018-8127777,1993-02-25,anisa235@gmail.com,Bronze,"No. 18, Jalan A11",Gombak,Wilayah Persekutuan,53000,2016-08-30
236,Hannah,binti Rahman,Female,019-6062810,1987-04-21,hannah236@gmail.com,Silver,"No. 21, Jalan G16",Puchong,Selangor,47120,2016-08-30
237,Zarina,binti Osman,Female,014-9129737,1969-02-21,zarina237@gmail.com,Bronze,"No. 106, Jalan D5",Kuala Lumpur,Wilayah Persekutuan,50000,2016-08-31
238,Aisyah,binti Yusof,Female,011-1339366,1967-07-12,aisyah238@gmail.com,Bronze,"No. 65, Jalan D8",Petaling Jaya,Selangor,47810,2016-08-31
239,Yee Ling,Lim,Female,013-5518635,1975-11-15,yee239@gmail.com,Bronze,"No. 52, Jalan C4",Kuala Lumpur,Wilayah Persekutuan,58000,2016-09-01
240,Wan Ying,Yap,Female,015-9019165,1983-10-05,wan240@gmail.com,Silver,"No. 203, Jalan E20",Kuala Lumpur,Wilayah Persekutuan,55200,2016-09-01
241,Jia Yi,Tan,Female,013-4350964,1979-05-28,jia241@gmail.com,Bronze,"No. 237, Jalan B17",Petaling Jaya,Selangor,46050,2016-09-01
242,Amelia,binti Zainal,Female,013-2206156,1980-11-12,amelia242@gmail.com,Bronze,"No. 38, Jalan B6",Setapak,Wilayah Persekutuan,53000,2016-09-01
243,Hui Min,Yap,Female,018-7591935,1955-11-07,hui243@gmail.com,Bronze,"No. 168, Jalan C11",Kuala Lumpur,Wilayah Persekutuan,57000,2016-09-02
244,Li Wen,Chan,Female,016-8507438,1973-07-09,li244@gmail.com,Silver,"No. 242, Jalan E3",Kuala Lumpur,Wilayah Persekutuan,56000,2016-09-02
245,Balqis,binti Hamid,Female,011-2901552,1993-03-01,balqis245@gmail.com,Silver,"No. 60, Jalan F12",Petaling Jaya,Selangor,47800,2016-09-02
246,Farah,binti Hamid,Female,010-1870483,1965-01-20,farah246@gmail.com,Bronze,"No. 68, Jalan G17",Setapak,Wilayah Persekutuan,53200,2016-09-02
247,Anisa,binti Rahman,Female,015-4923963,1958-09-29,anisa247@gmail.com,Bronze,"No. 48, Jalan D17",Puchong,Selangor,47120,2016-09-02
248,Yee Ling,Loh,Female,013-1957237,1978-03-05,yee248@gmail.com,Gold,"No. 119, Jalan G6",Shah Alam,Selangor,40300,2016-09-02
249,Zarina,binti Hamid,Female,012-2265358,1962-08-23,zarina249@gmail.com,Bronze,"No. 281, Jalan A5",Setapak,Wilayah Persekutuan,53100,2016-09-03
250,Grace,Cheah,Female,019-9168342,1960-10-22,grace250@gmail.com,Bronze,"No. 231, Jalan G14",Ipoh,Perak,30010,2016-09-03
251,Suhaila,binti Ahmad,Female,015-9468353,1986-07-20,suhaila251@gmail.com,Platinum,"No. 180, Jalan A18",Subang Jaya,Selangor,47630,2016-09-03
252,Sharmila,a/p Muniandy,Female,015-2316386,1993-08-01,sharmila252@gmail.com,Bronze,"No. 124, Jalan G18",Petaling Jaya,Selangor,47400,2016-09-03
253,Chloe,Yeoh,Female,017-7163737,1959-11-10,chloe253@gmail.com,Gold,"No. 199, Jalan F7",Petaling Jaya,Selangor,46200,2016-09-03
254,Kumar,a/l Maniam,Male,018-9465871,1978-05-04,kumar254@gmail.com,Silver,"No. 17, Jalan B20",Petaling Jaya,Selangor,46000,2016-09-03
255,Mei Ling,Goh,Female,010-8564738,1975-01-06,mei255@gmail.com,Bronze,"No. 188, Jalan A10",Kuala Lumpur,Wilayah Persekutuan,50000,2016-09-04
256,Yasmin,binti Abdullah,Female,011-3108004,1992-03-12,yasmin256@gmail.com,Bronze,"No. 103, Jalan G3",Kuala Lumpur,Wilayah Persekutuan,50450,2016-09-04
257,Nur Aina,binti Abdullah,Female,010-1483249,1960-01-11,nur257@gmail.com,Silver,"No. 29, Jalan G19",Kuala Lumpur,Wilayah Persekutuan,56000,2016-09-04
258,Yee Ling,Lee,Female,011-6081186,1997-12-23,yee258@gmail.com,Platinum,"No. 176, Jalan F11",Petaling Jaya,Selangor,47800,2016-09-04
259,Shalini,a/p Rajan,Female,016-5658378,1992-01-12,shalini259@gmail.com,Silver,"No. 183, Jalan C3",Petaling Jaya,Selangor,47301,2016-09-04
260,Siti,binti Razak,Female,013-7109522,1992-10-06,siti260@gmail.com,Silver,"No. 193, Jalan B10",Klang,Selangor,42100,2016-09-04
261,Shalini,a/p Muniandy,Female,013-9218664,1969-03-08,shalini261@gmail.com,Bronze,"No. 94, Jalan C3",Kuala Lumpur,Wilayah Persekutuan,50000,2016-09-05
262,Yee Ling,Tan,Female,014-8459273,1958-10-17,yee262@gmail.com,Bronze,"No. 57, Jalan A16",Kuala Lumpur,Wilayah Persekutuan,59000,2016-09-05
263,Emily,Lee,Female,015-7646270,1979-11-15,emily263@gmail.com,Gold,"No. 127, Jalan C6",Setapak,Wilayah Persekutuan,53300,2016-09-05
264,Balqis,binti Razak,Female,019-4482115,1965-12-19,balqis264@gmail.com,Bronze,"No. 300, Jalan B13",Puchong,Selangor,47190,2016-09-05
265,Alia,binti Yusof,Female,017-9111810,1981-05-12,alia265@gmail.com,Bronze,"No. 93, Jalan A7",Wangsa Maju,Wilayah Persekutuan,53100,2016-09-05
266,Hannah,binti Hamid,Female,016-5663584,1970-09-04,hannah266@gmail.com,Bronze,"No. 205, Jalan F16",Setapak,Wilayah Persekutuan,53000,2016-09-05
267,Sze Min,Sim,Female,017-6004473,1973-10-21,sze267@gmail.com,Bronze,"No. 94, Jalan G2",Selayang,Selangor,68100,2016-09-06
268,Rohani,binti Abdullah,Female,019-3102027,1962-09-04,rohani268@gmail.com,Bronze,"No. 29, Jalan A5",Kuala Lumpur,Wilayah Persekutuan,57000,2016-09-06
269,Nadia,binti Hamid,Female,018-1366673,1994-05-18,nadia269@gmail.com,Bronze,"No. 167, Jalan F4",Puchong,Selangor,47130,2016-09-06
270,Aisyah,binti Hassan,Female,015-5542236,1989-06-28,aisyah270@gmail.com,Gold,"No. 83, Jalan D20",Puchong,Selangor,47150,2016-09-06
271,Nadia,binti Hassan,Female,011-4719857,1959-12-26,nadia271@gmail.com,Bronze,"No. 249, Jalan B18",Setapak,Wilayah Persekutuan,53100,2016-09-06
272,Fatimah,binti Yusof,Female,010-2566354,1971-02-10,fatimah272@gmail.com,Silver,"No. 199, Jalan A20",Petaling Jaya,Selangor,46100,2016-09-07
273,Aisyah,binti Yusof,Female,018-6055151,1992-06-08,aisyah273@gmail.com,Bronze,"No. 78, Jalan E8",Seremban,Negeri Sembilan,70500,2016-09-08
274,Amelia,binti Razak,Female,017-4627600,1955-10-26,amelia274@gmail.com,Bronze,"No. 214, Jalan G3",Kuala Lumpur,Wilayah Persekutuan,50000,2016-09-08
275,Fatimah,binti Razak,Female,016-6573487,1976-12-01,fatimah275@gmail.com,Bronze,"No. 17, Jalan A6",Kuala Lumpur,Wilayah Persekutuan,59200,2016-09-08
276,Irfan,bin Razak,Male,010-6782003,1988-05-24,irfan276@gmail.com,Gold,"No. 218, Jalan D3",Puchong,Selangor,47120,2016-09-08
277,Suhaila,binti Ahmad,Female,018-7465178,1983-11-04,suhaila277@gmail.com,Silver,"No. 193, Jalan A4",Puchong,Selangor,47150,2016-09-08
278,Priya,a/p Krishnan,Female,012-5804073,1963-04-16,priya278@gmail.com,Gold,"No. 255, Jalan E16",Kuala Lumpur,Wilayah Persekutuan,58000,2016-09-09
279,Hui Min,Ong,Female,010-3238037,1984-12-22,hui279@gmail.com,Bronze,"No. 223, Jalan D11",Petaling Jaya,Selangor,47300,2016-09-09
280,Jasmine,Liew,Female,018-9316832,1993-10-17,jasmine280@gmail.com,Bronze,"No. 222, Jalan B3",Kuala Lumpur,Wilayah Persekutuan,55200,2016-09-10
281,Alia,binti Razak,Female,019-1861847,1987-02-10,alia281@gmail.com,Bronze,"No. 82, Jalan C3",Petaling Jaya,Selangor,47400,2016-09-10
282,Rachel,Wong,Female,018-1043716,1959-03-13,rachel282@gmail.com,Silver,"No. 101, Jalan G5",Puchong,Selangor,47130,2016-09-10
283,Deepa,a/p Maniam,Female,016-9684714,1973-01-07,deepa283@gmail.com,Bronze,"No. 247, Jalan C1",Subang Jaya,Selangor,47650,2016-09-10
284,Li Wen,Lim,Female,014-4330328,1966-08-28,li284@gmail.com,Silver,"No. 163, Jalan C2",Setapak,Wilayah Persekutuan,53100,2016-09-11
285,Jasmine,Lee,Female,018-2874905,1971-01-02,jasmine285@gmail.com,Bronze,"No. 215, Jalan G1",Setapak,Wilayah Persekutuan,53200,2016-09-11
286,Fatimah,binti Ismail,Female,012-2274069,1990-03-05,fatimah286@gmail.com,Bronze,"No. 44, Jalan G15",Petaling Jaya,Selangor,47301,2016-09-12
287,Sze Min,Tan,Female,018-7855134,1966-01-20,sze287@gmail.com,Silver,"No. 258, Jalan G12",Setapak,Wilayah Persekutuan,53000,2016-09-12
288,Yong Sheng,Loh,Male,010-1700640,1972-09-01,yong288@gmail.com,Silver,"No. 204, Jalan B8",Kuala Lumpur,Wilayah Persekutuan,55100,2016-09-13
289,Zarina,binti Ismail,Female,017-6002368,1976-03-03,zarina289@gmail.com,Bronze,"No. 256, Jalan E8",Petaling Jaya,Selangor,47301,2016-09-13
290,Aisyah,binti Osman,Female,015-5971536,1963-05-18,aisyah290@gmail.com,Bronze,"No. 217, Jalan G1",Selayang,Selangor,68000,2016-09-15
291,Shalini,a/p Krishnan,Female,016-5524412,1960-06-28,shalini291@gmail.com,Silver,"No. 210, Jalan D8",Puchong,Selangor,47170,2016-09-15
292,Yee Ling,Sim,Female,014-7172351,1994-05-19,yee292@gmail.com,Bronze,"No. 206, Jalan B18",Puchong,Selangor,47100,2016-09-15
293,Aina,binti Abdullah,Female,013-6056110,1961-07-25,aina293@gmail.com,Bronze,"No. 85, Jalan C6",Puchong,Selangor,47190,2016-09-16
294,Izzati,binti Hassan,Female,013-9523570,1995-03-12,izzati294@gmail.com,Silver,"No. 298, Jalan A2",Setapak,Wilayah Persekutuan,53100,2016-09-16
295,Nadia,binti Yusof,Female,015-8383032,1987-01-07,nadia295@gmail.com,Bronze,"No. 237, Jalan A7",Kuala Lumpur,Wilayah Persekutuan,58000,2016-09-17
296,Lakshmi,a/p Krishnan,Female,014-9985779,1958-03-16,lakshmi296@gmail.com,Silver,"No. 221, Jalan G16",Petaling Jaya,Selangor,47400,2016-09-17
297,Hui Min,Foo,Female,018-6544162,1976-11-29,hui297@gmail.com,Gold,"No. 292, Jalan D6",Klang,Selangor,41150,2016-09-17
298,Priya,a/p Ramasamy,Female,012-9793978,1955-07-09,priya298@gmail.com,Silver,"No. 185, Jalan C8",Kuala Lumpur,Wilayah Persekutuan,50480,2016-09-18
299,Shalini,a/p Rajan,Female,019-5732292,1996-06-28,shalini299@gmail.com,Gold,"No. 206, Jalan D15",Petaling Jaya,Selangor,46000,2016-09-18
300,Shalini,a/p Krishnan,Female,013-2536444,1996-11-28,shalini300@gmail.com,Silver,"No. 18, Jalan C6",Subang Jaya,Selangor,47650,2016-09-19
301,Divya,a/p Muniandy,Female,016-5230720,1984-09-16,divya301@gmail.com,Silver,"No. 259, Jalan E17",Petaling Jaya,Selangor,47800,2016-09-20
302,Farah,binti Hamid,Female,014-9652731,1977-06-05,farah302@gmail.com,Silver,"No. 273, Jalan G15",Puchong,Selangor,47120,2016-09-20
303,Shalini,a/p Subramaniam,Female,014-6774452,1973-03-26,shalini303@gmail.com,Bronze,"No. 56, Jalan A12",Kuala Lumpur,Wilayah Persekutuan,50480,2016-09-21
304,Irfan,bin Ismail,Male,010-8304129,1964-02-21,irfan304@gmail.com,Silver,"No. 165, Jalan D19",Petaling Jaya,Selangor,47301,2016-09-21
305,Ganesh,a/l Maniam,Male,017-4378463,1978-01-30,ganesh305@gmail.com,Bronze,"No. 262, Jalan E7",Kuala Lumpur,Wilayah Persekutuan,58000,2016-09-22
306,Firdaus,bin Osman,Male,017-1285075,1968-12-11,firdaus306@gmail.com,Gold,"No. 162, Jalan E9",Petaling Jaya,Selangor,46050,2016-09-22
307,Hannah,binti Osman,Female,018-9929068,1965-03-11,hannah307@gmail.com,Bronze,"No. 75, Jalan C12",Puchong,Selangor,47120,2016-09-22
308,Yasmin,binti Abdullah,Female,014-5573733,1987-12-06,yasmin308@gmail.com,Bronze,"No. 51, Jalan C1",Setapak,Wilayah Persekutuan,53100,2016-09-22
309,Anisa,binti Ismail,Female,011-1195617,1959-12-04,anisa309@gmail.com,Bronze,"No. 61, Jalan A17",Kuala Lumpur,Wilayah Persekutuan,50000,2016-09-23
310,Hui Min,Chua,Female,014-2046790,1967-10-20,hui310@gmail.com,Gold,"No. 225, Jalan C2",Petaling Jaya,Selangor,46000,2016-09-23
311,Balqis,binti Hassan,Female,015-4753740,1971-09-20,balqis311@gmail.com,Bronze,"No. 26, Jalan D20",Kuala Lumpur,Wilayah Persekutuan,58000,2016-09-24
312,Balqis,binti Ismail,Female,015-7749716,1979-04-21,balqis312@gmail.com,Bronze,"No. 217, Jalan E12",Petaling Jaya,Selangor,46000,2016-09-24
313,Siti,binti Yusof,Female,010-4225389,1955-11-19,siti313@gmail.com,Gold,"No. 223, Jalan A10",Setapak,Wilayah Persekutuan,53300,2016-09-24
314,Nur Aina,binti Ahmad,Female,015-2450192,1998-02-13,nur314@gmail.com,Silver,"No. 9, Jalan F8",Kuala Lumpur,Wilayah Persekutuan,59000,2016-09-25
315,Hafiz,bin Hassan,Male,017-8828558,1993-08-29,hafiz315@gmail.com,Silver,"No. 197, Jalan G3",Puchong,Selangor,47140,2016-09-25
316,Mei Ling,Sim,Female,016-8654883,1975-05-29,mei316@gmail.com,Bronze,"No. 13, Jalan G8",Puchong,Selangor,47180,2016-09-25
317,Firdaus,bin Hassan,Male,014-1577318,1977-06-22,firdaus317@gmail.com,Bronze,"No. 135, Jalan C8",Puchong,Selangor,47170,2016-09-26
